,TEMPORADA_ALTA,DIF_MIN,ATRASO_15,PERIODO_DIA
1230,0,0,0,noche
1231,0,3,0,noche
1232,0,6,0,noche
1233,0,0,0,noche
1234,0,4,0,noche
1235,0,0,0,noche
1236,0,0,0,noche
1237,0,0,0,noche
1238,0,25,1,noche
1239,0,27,1,noche
1240,0,0,0,noche
1241,0,0,0,noche
1242,0,0,0,noche
1243,0,0,0,noche
1244,0,0,0,noche
1245,0,0,0,noche
1246,0,1,0,noche
1247,0,0,0,noche
1248,0,1,0,noche
1249,0,0,0,noche
1250,0,0,0,noche
1251,0,0,0,noche
1252,0,0,0,noche
1253,0,0,0,noche
1254,0,0,0,noche
1255,0,0,0,noche
1256,0,0,0,noche
1257,0,0,0,noche
1258,0,0,0,noche
1259,0,0,0,noche
1260,0,2,0,noche
1261,0,0,0,noche
1262,0,0,0,noche
1263,1,0,0,noche
1264,1,1,0,noche
1265,1,0,0,noche
1266,1,0,0,noche
1267,1,0,0,noche
1268,1,0,0,noche
1269,1,0,0,noche
1270,1,0,0,noche
1271,1,0,0,noche
1272,1,0,0,noche
1273,1,0,0,noche
1274,1,17,1,noche
1275,1,0,0,noche
1276,1,0,0,noche
1277,1,0,0,noche
1278,1,0,0,noche
1279,1,0,0,noche
1280,1,0,0,noche
1281,1,0,0,noche
1282,1,0,0,noche
1283,1,0,0,noche
1284,0,11,0,noche
1285,0,0,0,noche
1286,0,20,1,noche
1287,0,0,0,noche
1288,0,0,0,noche
1289,0,0,0,noche
1290,0,0,0,noche
1291,0,0,0,noche
1292,0,0,0,noche
1293,0,0,0,noche
1294,0,0,0,noche
1295,0,0,0,noche
1296,0,0,0,noche
1297,0,0,0,noche
1298,0,0,0,noche
1299,0,0,0,noche
1300,0,0,0,noche
1301,0,0,0,noche
1302,0,0,0,noche
1303,0,0,0,noche
1304,0,3,0,noche
1305,0,0,0,noche
1306,0,13,0,noche
1307,0,0,0,noche
1308,0,0,0,noche
1309,0,0,0,noche
1310,0,0,0,noche
1311,0,0,0,noche
1312,0,0,0,noche
1313,0,0,0,noche
1314,0,0,0,noche
1315,0,0,0,noche
1316,0,0,0,noche
1317,0,0,0,noche
1318,0,0,0,noche
1319,0,0,0,noche
1320,0,0,0,noche
1321,0,0,0,noche
1322,0,0,0,noche
1323,0,0,0,noche
1324,0,0,0,noche
1325,0,0,0,noche
1326,0,0,0,noche
1327,0,0,0,noche
1328,0,0,0,noche
1329,0,0,0,noche
1330,0,0,0,noche
1331,0,2,0,noche
1332,0,0,0,noche
1333,0,0,0,noche
1334,0,0,0,noche
1335,0,0,0,noche
1336,0,0,0,noche
1337,0,3,0,noche
1338,0,0,0,noche
1339,0,7,0,noche
1340,0,0,0,noche
1341,0,0,0,noche
1342,0,0,0,noche
1343,0,0,0,noche
1344,0,4,0,noche
1345,0,0,0,noche
1346,0,0,0,noche
1347,0,0,0,noche
1348,0,9,0,noche
1349,0,0,0,noche
1350,0,0,0,noche
1351,0,0,0,noche
1352,0,0,0,noche
1353,0,0,0,noche
1354,0,0,0,noche
1355,0,0,0,noche
1356,1,0,0,noche
1357,1,2,0,noche
1358,1,0,0,noche
1359,1,0,0,noche
1360,1,1,0,noche
1361,1,0,0,noche
1362,1,0,0,noche
1363,1,2,0,noche
1364,1,11,0,noche
1365,1,24,1,noche
1366,1,0,0,noche
1367,1,0,0,noche
1368,1,0,0,noche
1369,1,0,0,noche
1370,1,0,0,noche
1371,1,0,0,noche
1372,1,0,0,noche
1373,1,19,1,tarde
1374,1,60,1,tarde
1375,1,17,1,tarde
1376,1,26,1,mañana
1377,1,14,0,tarde
1378,1,67,1,tarde
1379,1,84,1,tarde
1380,1,63,1,tarde
1381,1,97,1,tarde
1382,1,17,1,tarde
1383,1,90,1,mañana
1384,1,130,1,tarde
1385,1,24,1,tarde
1386,1,77,1,tarde
1387,1,32,1,mañana
1388,1,39,1,tarde
1389,1,48,1,tarde
1390,1,6,0,tarde
1391,1,2,0,tarde
1392,1,28,1,mañana
1393,1,11,0,tarde
1394,1,33,1,mañana
1395,1,69,1,tarde
1396,1,20,1,tarde
1397,1,3,0,tarde
1398,1,22,1,tarde
1399,1,21,1,tarde
1400,1,22,1,tarde
1401,1,27,1,mañana
1402,1,6,0,tarde
1403,1,0,0,noche
1404,1,0,0,noche
1405,1,28,1,noche
1406,1,0,0,noche
1407,1,0,0,noche
1408,1,0,0,noche
1409,1,8,0,noche
1410,1,12,0,noche
1411,1,0,0,noche
1412,1,0,0,noche
1413,1,37,1,mañana
1414,1,4,0,noche
1415,1,7,0,noche
1416,1,0,0,noche
1417,1,9,0,noche
1418,1,0,0,noche
1419,1,0,0,noche
1420,1,3,0,noche
1421,1,0,0,noche
1422,1,8,0,noche
1423,1,7,0,noche
1424,1,0,0,noche
1425,1,0,0,noche
1426,1,0,0,noche
1427,1,1,0,noche
1428,1,0,0,noche
1429,1,0,0,noche
1430,1,0,0,noche
1431,1,0,0,noche
1432,1,0,0,tarde
1433,1,0,0,tarde
1434,1,1,0,tarde
1435,1,0,0,tarde
1436,1,0,0,tarde
1437,1,23,1,mañana
1438,1,0,0,tarde
1439,1,2,0,tarde
1440,1,15,0,mañana
1441,1,2,0,tarde
1442,1,29,1,tarde
1443,1,3,0,tarde
1444,1,0,0,tarde
1445,1,1,0,tarde
1446,1,11,0,tarde
1447,1,0,0,tarde
1448,1,0,0,tarde
1449,1,3,0,tarde
1450,1,23,1,mañana
1451,1,25,1,tarde
1452,1,21,1,mañana
1453,1,0,0,mañana
1454,1,16,1,mañana
1455,1,0,0,mañana
1456,1,0,0,mañana
1457,1,1,0,mañana
1458,1,3,0,mañana
1459,1,1,0,mañana
1460,1,0,0,mañana
1461,1,3,0,mañana
1462,1,0,0,mañana
1463,1,0,0,mañana
1464,1,13,0,mañana
1465,1,4,0,mañana
1466,1,9,0,mañana
1467,1,0,0,mañana
1468,1,10,0,mañana
1469,1,3,0,mañana
1470,1,4,0,mañana
1471,1,25,1,mañana
1472,1,0,0,mañana
1473,1,0,0,mañana
1474,1,0,0,mañana
1475,1,0,0,mañana
1476,1,13,0,mañana
1477,1,1,0,mañana
1478,1,3,0,mañana
1479,1,0,0,mañana
1480,1,7,0,mañana
1481,1,3,0,mañana
1482,1,0,0,mañana
1483,1,0,0,noche
1484,1,0,0,mañana
1485,1,0,0,mañana
1486,1,0,0,mañana
1487,1,0,0,mañana
1488,1,20,1,noche
1489,1,0,0,mañana
1490,1,10,0,noche
1491,1,2,0,noche
1492,1,0,0,noche
1493,1,0,0,mañana
1494,1,19,1,noche
1495,1,10,0,noche
1496,1,35,1,noche
1497,1,35,1,noche
1498,1,5,0,noche
1499,1,5,0,noche
1500,1,4,0,noche
1501,1,26,1,noche
1502,1,0,0,mañana
1503,1,6,0,noche
1504,1,11,0,noche
1505,1,12,0,noche
1506,1,4,0,noche
1507,1,4,0,noche
1508,1,27,1,noche
1509,1,0,0,mañana
1510,1,49,1,noche
1511,1,1,0,noche
1512,1,0,0,noche
1513,1,0,0,mañana
1514,1,7,0,tarde
1515,1,29,1,mañana
1516,1,4,0,tarde
1517,1,0,0,tarde
1518,1,0,0,tarde
1519,1,12,0,tarde
1520,1,0,0,tarde
1521,1,0,0,tarde
1522,1,0,0,tarde
1523,1,0,0,tarde
1524,1,3,0,tarde
1525,1,0,0,tarde
1526,1,10,0,tarde
1527,1,14,0,tarde
1528,1,1,0,tarde
1529,1,6,0,tarde
1530,1,11,0,tarde
1531,1,95,1,tarde
1532,1,18,1,tarde
1533,1,0,0,tarde
1534,1,0,0,tarde
1535,1,0,0,tarde
1536,1,0,0,tarde
1537,1,0,0,tarde
1538,1,0,0,tarde
1539,1,8,0,tarde
1540,1,0,0,tarde
1541,1,6,0,tarde
1542,1,4,0,tarde
1543,1,14,0,tarde
1544,1,16,1,mañana
1545,1,6,0,mañana
1546,1,6,0,mañana
1547,1,0,0,mañana
1548,1,1,0,mañana
1549,1,8,0,mañana
1550,1,19,1,mañana
1551,1,27,1,mañana
1552,1,1,0,mañana
1553,1,14,0,mañana
1554,1,5,0,tarde
1555,1,9,0,tarde
1556,1,6,0,tarde
1557,1,11,0,tarde
1558,1,11,0,tarde
1559,1,26,1,mañana
1560,1,18,1,tarde
1561,1,0,0,tarde
1562,1,8,0,tarde
1563,1,0,0,tarde
1564,1,20,1,mañana
1565,1,2,0,tarde
1566,1,161,1,noche
1567,1,2,0,tarde
1568,1,3,0,tarde
1569,1,9,0,tarde
1570,1,28,1,mañana
1571,1,20,1,mañana
1572,1,10,0,tarde
1573,1,13,0,tarde
1574,1,0,0,tarde
1575,1,16,1,tarde
1576,1,0,0,tarde
1577,1,2,0,tarde
1578,1,18,1,tarde
1579,1,6,0,tarde
1580,1,11,0,tarde
1581,1,16,1,tarde
1582,1,0,0,tarde
1583,1,5,0,tarde
1584,1,8,0,tarde
1585,1,0,0,tarde
1586,1,19,1,tarde
1587,1,151,1,tarde
1588,1,9,0,tarde
1589,1,3,0,tarde
1590,1,0,0,tarde
1591,1,4,0,tarde
1592,1,15,0,mañana
1593,1,0,0,tarde
1594,1,0,0,tarde
1595,1,3,0,tarde
1596,1,9,0,tarde
1597,1,0,0,tarde
1598,1,8,0,tarde
1599,1,14,0,tarde
1600,1,0,0,tarde
1601,1,14,0,tarde
1602,1,0,0,tarde
1603,1,9,0,tarde
1604,1,48,1,tarde
1605,1,3,0,mañana
1606,1,2,0,mañana
1607,1,2,0,mañana
1608,1,10,0,mañana
1609,1,1,0,mañana
1610,1,0,0,mañana
1611,1,10,0,mañana
1612,1,13,0,mañana
1613,1,6,0,mañana
1614,1,11,0,mañana
1615,1,6,0,mañana
1616,1,16,1,mañana
1617,1,11,0,mañana
1618,1,30,1,mañana
1619,1,12,0,mañana
1620,1,10,0,mañana
1621,1,3,0,mañana
1622,1,3,0,mañana
1623,1,24,1,noche
1624,1,2,0,mañana
1625,1,7,0,mañana
1626,1,1,0,mañana
1627,1,5,0,mañana
1628,1,2,0,mañana
1629,1,10,0,mañana
1630,1,16,1,mañana
1631,1,9,0,mañana
1632,1,8,0,mañana
1633,1,148,1,mañana
1634,1,13,0,mañana
1635,1,21,1,mañana
1636,1,57,1,mañana
1637,1,27,1,mañana
1638,1,13,0,mañana
1639,1,8,0,mañana
1640,1,17,1,mañana
1641,1,16,1,mañana
1642,1,6,0,mañana
1643,1,27,1,mañana
1644,1,33,1,mañana
1645,1,40,1,mañana
1646,1,1,0,mañana
1647,1,21,1,mañana
1648,1,3,0,mañana
1649,1,8,0,mañana
1650,1,19,1,mañana
1651,1,25,1,mañana
1652,1,22,1,mañana
1653,1,22,1,mañana
1654,1,12,0,mañana
1655,1,16,1,noche
1656,1,0,0,noche
1657,1,9,0,noche
1658,1,21,1,noche
1659,1,4,0,noche
1660,1,2,0,noche
1661,1,5,0,noche
1662,1,1,0,noche
1663,1,32,1,noche
1664,1,6,0,noche
1665,1,22,1,noche
1666,1,83,1,mañana
1667,1,9,0,noche
1668,1,10,0,noche
1669,1,11,0,noche
1670,1,9,0,noche
1671,1,4,0,noche
1672,1,62,1,mañana
1673,1,66,1,noche
1674,1,22,1,noche
1675,1,3,0,noche
1676,1,14,0,noche
1677,1,6,0,noche
1678,1,5,0,noche
1679,1,9,0,noche
1680,1,2,0,noche
1681,1,10,0,noche
1682,1,5,0,noche
1683,1,29,1,noche
1684,1,7,0,noche
1685,1,16,1,noche
1686,1,151,1,mañana
1687,1,0,0,mañana
1688,1,60,1,mañana
1689,1,1,0,mañana
1690,1,6,0,mañana
1691,1,9,0,mañana
1692,1,6,0,tarde
1693,1,17,1,tarde
1694,1,0,0,mañana
1695,1,0,0,mañana
1696,1,0,0,tarde
1697,1,1,0,tarde
1698,1,3,0,mañana
1699,1,29,1,mañana
1700,1,81,1,tarde
1701,1,8,0,tarde
1702,1,25,1,mañana
1703,1,57,1,tarde
1704,1,42,1,tarde
1705,1,70,1,tarde
1706,1,54,1,tarde
1707,1,2,0,tarde
1708,1,18,1,tarde
1709,1,13,0,tarde
1710,1,86,1,mañana
1711,1,70,1,tarde
1712,1,39,1,tarde
1713,1,19,1,tarde
1714,1,14,0,tarde
1715,1,26,1,mañana
1716,1,27,1,mañana
1717,1,14,0,tarde
1718,1,39,1,tarde
1719,1,6,0,tarde
1720,1,35,1,tarde
1721,1,16,1,tarde
1722,1,26,1,mañana
1723,1,0,0,noche
1724,1,0,0,noche
1725,1,6,0,noche
1726,1,18,1,noche
1727,1,10,0,noche
1728,1,13,0,noche
1729,1,0,0,noche
1730,1,0,0,noche
1731,1,1,0,noche
1732,1,0,0,noche
1733,1,0,0,noche
1734,1,0,0,noche
1735,1,0,0,noche
1736,1,7,0,noche
1737,1,0,0,noche
1738,1,0,0,noche
1739,1,12,0,noche
1740,1,0,0,noche
1741,1,0,0,noche
1742,1,18,1,noche
1743,1,0,0,noche
1744,1,13,0,noche
1745,1,3,0,noche
1746,1,1,0,noche
1747,1,101,1,noche
1748,1,0,0,tarde
1749,1,5,0,tarde
1750,1,5,0,tarde
1751,1,0,0,tarde
1752,1,0,0,tarde
1753,1,2,0,tarde
1754,1,6,0,tarde
1755,1,1,0,tarde
1756,1,0,0,tarde
1757,1,0,0,tarde
1758,1,5,0,tarde
1759,1,0,0,tarde
1760,1,4,0,tarde
1761,1,2,0,tarde
1762,1,0,0,tarde
1763,1,0,0,tarde
1764,1,0,0,tarde
1765,1,0,0,tarde
1766,1,13,0,tarde
1767,1,0,0,tarde
1768,1,11,0,mañana
1769,1,17,1,mañana
1770,1,0,0,mañana
1771,1,28,1,mañana
1772,1,0,0,mañana
1773,1,0,0,mañana
1774,1,0,0,mañana
1775,1,0,0,mañana
1776,1,2,0,mañana
1777,1,16,1,mañana
1778,1,61,1,mañana
1779,1,0,0,mañana
1780,1,14,0,mañana
1781,1,0,0,mañana
1782,1,0,0,mañana
1783,1,62,1,mañana
1784,1,36,1,mañana
1785,1,3,0,mañana
1786,1,0,0,mañana
1787,1,2,0,mañana
1788,1,20,1,mañana
1789,1,8,0,mañana
1790,1,0,0,mañana
1791,1,12,0,mañana
1792,1,8,0,mañana
1793,1,3,0,mañana
1794,1,0,0,mañana
1795,1,0,0,mañana
1796,1,14,0,noche
1797,1,2,0,noche
1798,1,20,1,noche
1799,1,7,0,noche
1800,1,10,0,noche
1801,1,4,0,noche
1802,1,3,0,noche
1803,1,0,0,mañana
1804,1,8,0,noche
1805,1,11,0,noche
1806,1,0,0,mañana
1807,1,12,0,noche
1808,1,0,0,mañana
1809,1,0,0,mañana
1810,1,4,0,noche
1811,1,0,0,noche
1812,1,10,0,noche
1813,1,3,0,noche
1814,1,81,1,noche
1815,1,13,0,noche
1816,1,0,0,noche
1817,1,22,1,noche
1818,1,55,1,mañana
1819,1,20,1,noche
1820,1,2,0,noche
1821,1,25,1,noche
1822,1,31,1,noche
1823,1,33,1,noche
1824,1,28,1,mañana
1825,1,12,0,tarde
1826,1,65,1,tarde
1827,1,34,1,mañana
1828,1,0,0,tarde
1829,1,0,0,tarde
1830,1,2,0,tarde
1831,1,0,0,tarde
1832,1,2,0,tarde
1833,1,0,0,tarde
1834,1,0,0,tarde
1835,1,0,0,tarde
1836,1,4,0,tarde
1837,1,0,0,tarde
1838,1,3,0,tarde
1839,1,44,1,tarde
1840,1,46,1,tarde
1841,1,11,0,tarde
1842,1,0,0,tarde
1843,1,14,0,tarde
1844,1,34,1,mañana
1845,1,0,0,tarde
1846,1,13,0,tarde
1847,1,20,1,tarde
1848,1,5,0,tarde
1849,1,2,0,tarde
1850,1,47,1,tarde
1851,1,2,0,tarde
1852,1,25,1,mañana
1853,1,37,1,tarde
1854,1,16,1,tarde
1855,1,11,0,tarde
1856,1,7,0,tarde
1857,1,8,0,tarde
1858,1,13,0,tarde
1859,1,11,0,tarde
1860,1,12,0,tarde
1861,1,15,0,tarde
1862,1,4,0,tarde
1863,1,33,1,tarde
1864,1,0,0,tarde
1865,1,3,0,tarde
1866,1,0,0,tarde
1867,1,6,0,tarde
1868,1,12,0,tarde
1869,1,1,0,tarde
1870,1,12,0,tarde
1871,1,9,0,tarde
1872,1,2,0,tarde
1873,1,12,0,tarde
1874,1,15,0,tarde
1875,1,3,0,tarde
1876,1,5,0,tarde
1877,1,17,1,tarde
1878,1,98,1,tarde
1879,1,5,0,tarde
1880,1,3,0,tarde
1881,1,2,0,tarde
1882,1,0,0,tarde
1883,1,0,0,tarde
1884,1,2,0,tarde
1885,1,51,1,tarde
1886,1,6,0,tarde
1887,1,7,0,tarde
1888,1,7,0,tarde
1889,1,6,0,tarde
1890,1,3,0,tarde
1891,1,4,0,tarde
1892,1,9,0,tarde
1893,1,3,0,tarde
1894,1,0,0,tarde
1895,1,0,0,tarde
1896,1,11,0,tarde
1897,1,0,0,tarde
1898,1,14,0,tarde
1899,1,24,1,tarde
1900,1,3,0,tarde
1901,1,1,0,tarde
1902,1,0,0,tarde
1903,1,0,0,tarde
1904,1,13,0,tarde
1905,1,0,0,tarde
1906,1,6,0,tarde
1907,1,6,0,tarde
1908,1,13,0,mañana
1909,1,23,1,mañana
1910,1,6,0,mañana
1911,1,14,0,mañana
1912,1,10,0,mañana
1913,1,16,1,mañana
1914,1,11,0,mañana
1915,1,12,0,mañana
1916,1,40,1,mañana
1917,1,26,1,mañana
1918,1,16,1,mañana
1919,1,10,0,mañana
1920,1,0,0,mañana
1921,1,20,1,mañana
1922,1,3,0,mañana
1923,1,4,0,mañana
1924,1,7,0,mañana
1925,1,18,1,mañana
1926,1,3,0,mañana
1927,1,17,1,mañana
1928,1,6,0,mañana
1929,1,4,0,mañana
1930,1,24,1,mañana
1931,1,7,0,mañana
1932,1,8,0,mañana
1933,1,0,0,mañana
1934,1,5,0,mañana
1935,1,27,1,noche
1936,1,16,1,noche
1937,1,14,0,noche
1938,1,0,0,noche
1939,1,9,0,noche
1940,1,1,0,noche
1941,1,27,1,noche
1942,1,27,1,noche
1943,1,96,1,mañana
1944,1,16,1,noche
1945,1,4,0,noche
1946,1,12,0,noche
1947,1,6,0,noche
1948,1,8,0,noche
1949,1,4,0,noche
1950,1,20,1,noche
1951,1,3,0,noche
1952,1,0,0,noche
1953,1,13,0,noche
1954,1,9,0,noche
1955,1,17,1,noche
1956,1,7,0,noche
1957,1,1,0,noche
1958,1,11,0,noche
1959,1,3,0,noche
1960,1,19,1,noche
1961,1,14,0,noche
1962,1,22,1,noche
1963,1,0,0,mañana
1964,1,0,0,mañana
1965,1,0,0,mañana
1966,1,0,0,mañana
1967,1,8,0,mañana
1968,1,13,0,tarde
1969,1,133,1,noche
1970,1,47,1,noche
1971,1,9,0,noche
1972,1,44,1,noche
1973,1,35,1,noche
1974,1,1,0,noche
1975,1,23,1,noche
1976,1,18,1,mañana
1977,1,45,1,noche
1978,1,85,1,mañana
1979,1,34,1,noche
1980,1,23,1,mañana
1981,1,9,0,noche
1982,1,12,0,noche
1983,1,0,0,noche
1984,1,19,1,noche
1985,1,1,0,noche
1986,1,37,1,noche
1987,1,80,1,tarde
1988,1,59,1,tarde
1989,1,33,1,mañana
1990,0,70,1,tarde
1991,0,32,1,mañana
1992,0,39,1,tarde
1993,0,27,1,mañana
1994,0,42,1,tarde
1995,0,35,1,tarde
1996,0,18,1,tarde
1997,0,46,1,tarde
1998,0,117,1,tarde
1999,0,25,1,mañana
2000,0,7,0,tarde
2001,0,48,1,tarde
2002,0,3,0,tarde
2003,0,59,1,tarde
2004,0,0,0,tarde
2005,0,23,1,tarde
2006,0,18,1,mañana
2007,0,22,1,mañana
2008,0,24,1,mañana
2009,0,8,0,mañana
2010,0,22,1,mañana
2011,1,1,0,noche
2012,1,0,0,noche
2013,1,0,0,noche
2014,0,0,0,noche
2015,0,7,0,noche
2016,0,0,0,noche
2017,0,0,0,noche
2018,0,0,0,noche
2019,0,11,0,noche
2020,0,10,0,noche
2021,0,11,0,noche
2022,0,0,0,noche
2023,0,8,0,noche
2024,0,18,1,noche
2025,0,42,1,mañana
2026,0,1,0,noche
2027,0,0,0,noche
2028,0,12,0,noche
2029,0,0,0,noche
2030,0,4,0,noche
2031,0,11,0,noche
2032,0,15,0,noche
2033,0,0,0,noche
2034,0,0,0,noche
2035,0,0,0,noche
2036,0,0,0,noche
2037,0,0,0,noche
2038,0,2,0,noche
2039,0,0,0,noche
2040,1,18,1,mañana
2041,1,10,0,tarde
2042,0,0,0,tarde
2043,0,4,0,tarde
2044,0,0,0,tarde
2045,0,0,0,tarde
2046,0,161,1,tarde
2047,0,7,0,tarde
2048,0,0,0,tarde
2049,0,0,0,tarde
2050,0,0,0,tarde
2051,0,0,0,tarde
2052,0,0,0,tarde
2053,0,1,0,tarde
2054,0,6,0,tarde
2055,0,3,0,tarde
2056,0,0,0,tarde
2057,0,0,0,tarde
2058,0,0,0,mañana
2059,0,0,0,mañana
2060,0,0,0,mañana
2061,0,0,0,mañana
2062,1,0,0,mañana
2063,1,0,0,mañana
2064,1,3,0,mañana
2065,0,7,0,mañana
2066,0,9,0,mañana
2067,0,3,0,mañana
2068,0,0,0,mañana
2069,0,0,0,mañana
2070,0,0,0,mañana
2071,0,0,0,mañana
2072,0,2,0,mañana
2073,0,0,0,mañana
2074,0,0,0,mañana
2075,0,0,0,mañana
2076,0,0,0,mañana
2077,0,1,0,mañana
2078,0,0,0,mañana
2079,0,0,0,mañana
2080,0,0,0,mañana
2081,0,3,0,mañana
2082,0,0,0,mañana
2083,0,3,0,mañana
2084,0,1,0,mañana
2085,0,0,0,mañana
2086,0,5,0,mañana
2087,0,0,0,mañana
2088,0,1,0,mañana
2089,0,1,0,mañana
2090,0,24,1,mañana
2091,0,0,0,mañana
2092,0,8,0,mañana
2093,1,8,0,noche
2094,1,4,0,noche
2095,1,3,0,noche
2096,0,7,0,noche
2097,0,0,0,mañana
2098,1,0,0,tarde
2099,1,12,0,tarde
2100,1,2,0,tarde
2101,0,0,0,tarde
2102,0,5,0,tarde
2103,0,4,0,tarde
2104,0,0,0,tarde
2105,0,33,1,mañana
2106,0,17,1,tarde
2107,0,2,0,tarde
2108,0,158,1,tarde
2109,0,0,0,tarde
2110,0,0,0,mañana
2111,0,8,0,tarde
2112,0,0,0,mañana
2113,0,2,0,mañana
2114,0,6,0,tarde
2115,0,0,0,mañana
2116,0,11,0,tarde
2117,0,0,0,mañana
2118,0,0,0,mañana
2119,0,0,0,mañana
2120,0,0,0,mañana
2121,0,54,1,tarde
2122,0,8,0,tarde
2123,0,0,0,mañana
2124,0,3,0,mañana
2125,0,0,0,mañana
2126,0,18,1,tarde
2127,0,0,0,mañana
2128,0,0,0,tarde
2129,1,2,0,noche
2130,1,6,0,noche
2131,1,14,0,noche
2132,0,5,0,noche
2133,0,17,1,noche
2134,0,5,0,noche
2135,0,5,0,noche
2136,0,10,0,noche
2137,0,5,0,noche
2138,0,8,0,noche
2139,0,0,0,noche
2140,0,7,0,noche
2141,0,14,0,noche
2142,0,20,1,noche
2143,0,7,0,noche
2144,0,2,0,noche
2145,0,3,0,noche
2146,0,5,0,noche
2147,0,20,1,noche
2148,0,9,0,noche
2149,0,5,0,noche
2150,0,0,0,noche
2151,0,46,1,mañana
2152,0,0,0,noche
2153,0,5,0,noche
2154,0,6,0,noche
2155,1,21,1,mañana
2156,1,18,1,tarde
2157,1,7,0,tarde
2158,0,10,0,tarde
2159,0,5,0,tarde
2160,0,13,0,tarde
2161,0,16,1,tarde
2162,0,5,0,tarde
2163,0,0,0,tarde
2164,0,42,1,tarde
2165,0,2,0,tarde
2166,0,4,0,tarde
2167,0,7,0,tarde
2168,0,2,0,tarde
2169,0,2,0,tarde
2170,0,1,0,tarde
2171,0,0,0,tarde
2172,0,4,0,tarde
2173,0,10,0,tarde
2174,0,5,0,tarde
2175,0,0,0,tarde
2176,0,14,0,tarde
2177,0,18,1,tarde
2178,0,2,0,tarde
2179,0,2,0,tarde
2180,0,10,0,mañana
2181,0,2,0,tarde
2182,0,0,0,tarde
2183,0,0,0,tarde
2184,1,15,0,tarde
2185,1,15,0,tarde
2186,1,29,1,mañana
2187,0,3,0,tarde
2188,0,11,0,tarde
2189,0,3,0,tarde
2190,0,10,0,tarde
2191,0,0,0,tarde
2192,0,0,0,tarde
2193,0,0,0,tarde
2194,0,5,0,tarde
2195,0,25,1,mañana
2196,0,0,0,tarde
2197,0,2,0,tarde
2198,0,0,0,tarde
2199,0,0,0,tarde
2200,0,3,0,tarde
2201,0,3,0,tarde
2202,0,10,0,tarde
2203,0,3,0,tarde
2204,0,29,1,mañana
2205,0,0,0,tarde
2206,0,13,0,tarde
2207,0,0,0,tarde
2208,0,0,0,tarde
2209,0,0,0,tarde
2210,0,0,0,tarde
2211,0,0,0,tarde
2212,0,12,0,tarde
2213,0,9,0,tarde
2214,0,2,0,tarde
2215,1,20,1,mañana
2216,1,6,0,mañana
2217,1,18,1,mañana
2218,0,5,0,mañana
2219,0,8,0,mañana
2220,0,6,0,mañana
2221,0,1,0,mañana
2222,0,7,0,mañana
2223,0,11,0,mañana
2224,0,8,0,mañana
2225,0,7,0,mañana
2226,0,13,0,mañana
2227,0,4,0,mañana
2228,0,34,1,mañana
2229,0,15,0,mañana
2230,0,7,0,mañana
2231,0,5,0,mañana
2232,0,62,1,mañana
2233,0,0,0,mañana
2234,0,1,0,mañana
2235,0,7,0,mañana
2236,0,38,1,mañana
2237,0,7,0,mañana
2238,0,18,1,mañana
2239,0,4,0,mañana
2240,0,5,0,mañana
2241,0,16,1,mañana
2242,0,15,0,mañana
2243,0,11,0,mañana
2244,0,9,0,mañana
2245,0,13,0,mañana
2246,0,24,1,mañana
2247,0,20,1,tarde
2248,1,16,1,noche
2249,1,49,1,noche
2250,1,23,1,noche
2251,0,30,1,noche
2252,0,12,0,noche
2253,0,2,0,noche
2254,0,3,0,noche
2255,0,13,0,mañana
2256,0,22,1,mañana
2257,0,12,0,mañana
2258,0,17,1,mañana
2259,0,16,1,mañana
2260,0,3,0,mañana
2261,0,11,0,mañana
2262,0,17,1,mañana
2263,0,20,1,mañana
2264,0,19,1,mañana
2265,0,38,1,mañana
2266,0,25,1,mañana
2267,0,11,0,mañana
2268,0,12,0,mañana
2269,0,18,1,mañana
2270,0,24,1,mañana
2271,0,23,1,mañana
2272,0,27,1,mañana
2273,0,2,0,mañana
2274,0,0,0,mañana
2275,0,12,0,mañana
2276,1,47,1,mañana
2277,1,19,1,mañana
2278,0,0,0,tarde
2279,0,16,1,tarde
2280,0,5,0,mañana
2281,0,0,0,mañana
2282,0,7,0,tarde
2283,0,6,0,tarde
2284,0,5,0,tarde
2285,0,17,1,tarde
2286,0,21,1,tarde
2287,0,5,0,noche
2288,0,33,1,noche
2289,0,28,1,mañana
2290,0,0,0,mañana
2291,0,2,0,mañana
2292,0,9,0,mañana
2293,0,15,0,mañana
2294,0,13,0,mañana
2295,0,4,0,mañana
2296,0,4,0,mañana
2297,0,29,1,mañana
2298,0,14,0,mañana
2299,0,4,0,mañana
2300,0,9,0,mañana
2301,0,28,1,mañana
2302,0,32,1,mañana
2303,0,20,1,mañana
2304,0,6,0,mañana
2305,0,1,0,mañana
2306,0,15,0,mañana
2307,0,34,1,mañana
2308,0,4,0,mañana
2309,0,1,0,mañana
2310,0,12,0,mañana
2311,0,2,0,noche
2312,0,0,0,noche
2313,0,0,0,noche
2314,0,2,0,noche
2315,0,1,0,noche
2316,0,14,0,noche
2317,0,6,0,noche
2318,0,0,0,noche
2319,0,12,0,noche
2320,0,7,0,noche
2321,0,5,0,noche
2322,0,0,0,noche
2323,0,0,0,noche
2324,0,0,0,noche
2325,0,11,0,noche
2326,0,0,0,noche
2327,0,0,0,noche
2328,0,15,0,noche
2329,0,0,0,noche
2330,0,1,0,noche
2331,0,0,0,noche
2332,0,6,0,noche
2333,0,2,0,noche
